"marital","sibs","childs","age","educ","sex","rincome","relig","relig16","year","id"
1,1,2,61,12,2,NA,1,NA,2021,2381
2,8,1,84,14,2,NA,1,NA,2021,2382
1,3,3,68,17,1,17500,1,NA,2021,2383
1,6,1,62,16,2,NA,2,NA,2021,2384
3,4,3,54,12,1,12500,4,NA,2021,2386
5,1,0,NA,16,1,NA,4,NA,2021,2387
5,4,0,48,12,1,17500,2,NA,2021,2388
5,0,0,32,17,2,NA,2,NA,2021,2389
1,6,1,38,16,1,25000,4,NA,2021,2391
1,1,2,76,16,2,25000,1,NA,2021,2392
5,0,0,27,18,1,25000,4,NA,2021,2393
3,2,3,76,14,2,17500,1,NA,2021,2394
5,NA,NA,26,12,2,13,4,NA,2021,2395
3,8,7,44,11,2,1000,2,NA,2021,2396
3,3,2,67,20,1,13,1,NA,2021,2397
1,3,0,46,16,2,25000,6,NA,2021,2398
5,1,1,69,12,2,NA,2,NA,2021,2399
1,1,2,41,20,2,13,4,NA,2021,2400
1,2,4,54,6,2,NA,1,NA,2021,2402
1,1,1,61,16,2,25000,4,NA,2021,2403
1,1,2,48,16,2,NA,4,NA,2021,2404
1,2,0,58,18,2,25000,4,NA,2021,2405
3,1,3,69,14,2,25000,4,NA,2021,2406
1,5,5,72,12,1,NA,2,NA,2021,2407
1,1,1,40,16,1,25000,1,NA,2021,2408
5,5,0,24,12,2,17500,2,NA,2021,2410
5,4,3,33,12,1,17500,4,NA,2021,2411
3,5,2,50,12,2,9000,11,NA,2021,2412
1,8,1,40,17,NA,13,1,NA,2021,2413
5,3,0,63,18,1,25000,4,NA,2021,2414
5,6,3,30,12,2,NA,NA,NA,2021,2415
1,2,0,59,16,2,25000,4,NA,2021,2416
1,1,2,36,19,2,25000,10,NA,2021,2417
5,1,0,83,18,2,NA,1,NA,2021,2418
3,2,1,74,14,2,25000,1,NA,2021,2419
1,NA,3,44,14,1,25000,1,NA,2021,2420
1,1,1,43,16,2,25000,4,NA,2021,2421
1,3,3,51,12,2,9000,11,NA,2021,2422
5,1,0,24,16,2,22500,4,NA,2021,2424
2,2,0,68,14,1,NA,1,NA,2021,2425
1,2,3,64,14,1,13,1,NA,2021,2426
5,NA,0,37,12,1,NA,2,NA,2021,2428
3,3,5,33,11,2,NA,2,NA,2021,2429
3,4,1,36,16,2,25000,2,NA,2021,2430
5,2,0,32,NA,1,NA,4,NA,2021,2431
5,5,0,37,13,1,12500,9,NA,2021,2432
5,0,0,24,16,2,25000,4,NA,2021,2433
5,1,0,27,16,1,25000,2,NA,2021,2434
5,2,0,22,16,1,NA,4,NA,2021,2435
1,1,2,53,17,2,25000,2,NA,2021,2436
2,2,2,77,16,1,12500,1,NA,2021,2437
1,1,NA,23,17,2,12500,4,NA,2021,2438
1,2,0,30,16,1,13,4,NA,2021,2439
1,2,1,36,20,2,12500,7,NA,2021,2440
1,2,0,28,17,1,25000,4,NA,2021,2441
1,5,7,45,12,2,NA,1,NA,2021,2442
3,2,0,55,15,2,17500,2,NA,2021,2443
3,1,0,80,12,2,NA,1,NA,2021,2444
5,2,0,32,14,1,NA,4,NA,2021,2445
1,3,1,45,15,2,4500,4,NA,2021,2446
1,0,0,41,0,NA,NA,4,NA,2021,2447
1,1,2,42,17,2,7500,7,NA,2021,2448
3,2,1,NA,14,2,NA,1,NA,2021,2449
1,0,1,62,15,1,25000,4,NA,2021,2450
1,4,2,28,12,1,25000,1,NA,2021,2451
4,5,2,39,12,1,25000,2,NA,2021,2452
1,3,2,41,12,2,NA,1,NA,2021,2453
5,2,0,25,15,1,17500,2,NA,2021,2454
1,2,2,39,13,1,25000,1,NA,2021,2455
2,3,3,82,16,1,NA,1,NA,2021,2456
5,1,0,19,13,2,NA,1,NA,2021,2457
1,7,3,67,16,2,NA,11,NA,2021,2458
1,1,1,33,16,1,25000,2,NA,2021,2459
2,4,0,56,12,2,6500,1,NA,2021,2460
3,3,0,24,12,1,22500,2,NA,2021,2461
3,8,3,69,18,2,25000,1,NA,2021,2462
1,1,2,55,16,2,12500,1,NA,2021,2463
3,3,2,33,16,2,25000,4,NA,2021,2464
5,3,0,22,12,1,25000,4,NA,2021,2465
2,0,3,89,12,1,NA,1,NA,2021,2466
1,1,0,40,16,1,25000,2,NA,2021,2467
1,3,4,54,16,2,25000,9,NA,2021,2468
1,4,2,57,20,2,13,7,NA,2021,2469
5,2,0,20,14,2,NA,2,NA,2021,2470
1,1,2,49,18,2,25000,4,NA,2021,2471
1,4,5,69,14,2,2000,1,NA,2021,2472
1,3,2,62,16,2,NA,11,NA,2021,2474
3,4,0,66,12,2,NA,1,NA,2021,2475
3,0,3,61,20,2,25000,1,NA,2021,2478
3,5,0,49,20,2,25000,2,NA,2021,2479
3,1,0,71,14,1,NA,4,NA,2021,2480
1,1,2,64,17,2,NA,4,NA,2021,2481
1,3,5,57,16,1,13,2,NA,2021,2483
5,2,3,NA,12,2,NA,4,NA,2021,2486
3,1,2,47,14,2,25000,1,NA,2021,2487
5,1,0,32,20,1,25000,1,NA,2021,2488
5,3,1,56,14,2,22500,1,NA,2021,2489
1,2,1,23,14,1,4500,4,NA,2021,2490
5,2,0,34,19,1,25000,2,NA,2021,2493
1,3,2,46,20,1,25000,1,NA,2021,2494
1,6,3,44,13,2,NA,4,NA,2021,2495
5,2,0,38,17,2,13,2,NA,2021,2496
1,1,3,39,18,2,25000,2,NA,2021,2497
1,1,0,69,20,1,NA,4,NA,2021,2498
1,3,2,71,20,2,13,4,NA,2021,2499
1,1,1,NA,NA,NA,NA,NA,NA,2021,2500
5,2,0,34,12,1,25000,2,NA,2021,2501
3,2,1,74,16,1,NA,4,NA,2021,2502
1,4,1,57,17,2,NA,4,NA,2021,2503
1,1,2,NA,17,1,NA,5,NA,2021,2504
5,5,0,42,17,1,25000,5,NA,2021,2505
5,2,0,52,14,1,25000,2,NA,2021,2506
1,2,3,79,16,1,NA,4,NA,2021,2507
1,3,0,40,13,2,NA,4,NA,2021,2508
2,5,6,89,14,2,NA,2,NA,2021,2510
1,1,0,61,16,1,25000,4,NA,2021,2511
5,1,0,74,13,2,NA,4,NA,2021,2513
4,3,4,64,20,1,NA,2,NA,2021,2514
1,2,3,63,12,2,25000,1,NA,2021,2515
1,1,0,38,17,1,25000,4,NA,2021,2516
1,2,3,55,14,2,25000,4,NA,2021,2517
5,2,0,NA,14,2,13,2,NA,2021,2518
1,7,2,75,17,1,NA,4,NA,2021,2519
1,3,0,71,16,2,NA,4,NA,2021,2520
1,1,4,66,14,1,25000,1,NA,2021,2521
1,2,0,28,18,1,25000,4,NA,2021,2522
1,5,2,NA,4,1,2000,2,NA,2021,2523
5,2,0,23,16,2,25000,2,NA,2021,2524
1,5,0,66,16,2,NA,1,NA,2021,2525
1,2,2,41,16,2,NA,7,NA,2021,2526
1,2,0,71,12,2,NA,2,NA,2021,2527
1,5,4,34,12,2,17500,2,NA,2021,2528
1,2,0,70,16,1,25000,4,NA,2021,2529
3,1,1,82,14,2,12500,2,NA,2021,2530
1,0,0,32,14,1,25000,1,NA,2021,2531
1,1,2,42,16,2,25000,4,NA,2021,2532
1,1,0,55,18,1,NA,3,NA,2021,2533
2,3,2,82,12,2,NA,1,NA,2021,2535
1,8,2,41,17,1,25000,2,NA,2021,2536
1,3,2,63,12,2,25000,2,NA,2021,2537
3,3,2,63,12,1,22500,4,NA,2021,2538
1,4,2,61,12,2,25000,2,NA,2021,2539
1,4,2,56,14,1,25000,1,NA,2021,2540
3,13,4,67,20,1,25000,1,NA,2021,2541
1,3,0,35,18,1,25000,1,NA,2021,2542
1,4,0,64,17,1,NA,4,NA,2021,2543
5,2,0,30,14,1,12500,2,NA,2021,2544
5,NA,NA,NA,NA,NA,NA,NA,NA,2021,2545
1,2,0,39,16,2,NA,1,NA,2021,2546
5,1,0,21,14,2,NA,4,NA,2021,2547
1,5,2,63,13,2,NA,1,NA,2021,2548
1,5,1,70,16,2,NA,1,NA,2021,2549
1,2,0,56,20,2,NA,4,NA,2021,2550
1,2,1,40,16,1,25000,4,NA,2021,2551
1,2,2,34,15,2,25000,4,NA,2021,2552
1,1,2,70,18,2,NA,3,NA,2021,2553
5,25,4,NA,11,NA,NA,2,NA,2021,2555
1,12,2,69,20,1,25000,1,NA,2021,2556
5,2,0,32,16,2,25000,6,NA,2021,2557
3,1,3,59,13,2,25000,1,NA,2021,2558
4,1,0,63,16,2,25000,4,NA,2021,2559
2,6,2,73,16,2,25000,4,NA,2021,2560
1,3,1,64,17,1,25000,6,NA,2021,2561
1,8,3,57,6,2,25000,2,NA,2021,2562
1,3,2,60,14,1,17500,4,NA,2021,2565
1,2,1,75,12,1,NA,4,NA,2021,2566
1,4,2,67,12,2,NA,1,NA,2021,2567
1,6,2,73,14,1,NA,2,NA,2021,2568
3,3,3,56,10,2,NA,1,NA,2021,2569
5,1,0,24,16,2,NA,4,NA,2021,2570
2,2,2,54,16,1,25000,4,NA,2021,2571
1,1,2,56,12,2,NA,1,NA,2021,2572
5,2,1,29,8,2,5500,4,NA,2021,2573
1,3,1,61,20,2,25000,1,NA,2021,2574
1,3,2,60,13,2,NA,1,NA,2021,2575
5,3,2,34,6,1,6500,9,NA,2021,2576
1,8,8,40,20,2,13,2,NA,2021,2577
5,9,0,32,16,2,17500,4,NA,2021,2578
5,4,0,28,16,1,25000,1,NA,2021,2579
3,2,2,69,16,2,NA,1,NA,2021,2580
5,1,0,23,16,2,12500,4,NA,2021,2581
5,4,0,52,17,1,25000,4,NA,2021,2582
1,5,0,27,17,1,25000,1,NA,2021,2583
2,4,1,70,12,2,NA,1,NA,2021,2584
5,3,1,NA,12,2,NA,13,NA,2021,2585
1,1,0,NA,20,2,25000,4,NA,2021,2586
1,2,0,63,12,2,17500,4,NA,2021,2587
4,2,2,70,16,2,NA,4,NA,2021,2588
1,1,2,74,12,1,NA,4,NA,2021,2589
3,1,3,61,12,2,25000,4,NA,2021,2590
1,1,5,59,17,1,25000,1,NA,2021,2591
1,2,2,38,20,2,25000,4,NA,2021,2592
1,1,2,80,20,1,NA,1,NA,2021,2593
5,1,0,26,16,1,25000,4,NA,2021,2594
5,2,0,35,16,1,25000,4,NA,2021,2595
1,1,0,32,16,1,25000,6,NA,2021,2596
5,1,NA,50,15,1,17500,1,NA,2021,2597
1,1,2,37,17,2,25000,1,NA,2021,2598
5,1,0,NA,16,2,25000,4,NA,2021,2599
3,2,4,81,14,2,NA,1,NA,2021,2600
1,2,4,68,17,2,NA,1,NA,2021,2601
1,2,0,56,18,1,13,4,NA,2021,2602
5,1,0,NA,NA,NA,NA,NA,NA,2021,2603
5,1,1,24,16,1,9000,4,NA,2021,2604
1,1,3,80,12,1,25000,4,NA,2021,2606
5,0,1,42,12,1,25000,4,NA,2021,2607
5,2,0,32,16,1,25000,4,NA,2021,2608
5,1,0,31,17,2,NA,4,NA,2021,2609
1,1,1,NA,16,2,NA,4,NA,2021,2610
2,2,2,78,19,1,NA,4,NA,2021,2611
3,4,0,58,20,2,6500,1,NA,2021,2612
5,1,0,23,13,1,13,4,NA,2021,2613
1,3,3,65,12,2,NA,1,NA,2021,2614
1,3,4,NA,14,1,NA,1,NA,2021,2615
1,3,2,65,12,1,NA,1,NA,2021,2617
1,5,4,72,16,1,NA,1,NA,2021,2618
3,7,8,64,16,1,NA,5,NA,2021,2619
1,7,2,23,12,2,NA,1,NA,2021,2620
1,3,2,62,16,2,13,1,NA,2021,2621
1,5,3,59,12,2,NA,1,NA,2021,2623
5,10,0,29,16,1,NA,4,NA,2021,2624
1,1,0,37,12,2,25000,4,NA,2021,2625
2,2,2,65,12,2,25000,1,NA,2021,2626
1,4,2,72,12,1,25000,1,NA,2021,2627
5,5,2,31,10,2,2000,1,NA,2021,2628
1,2,0,34,16,1,25000,2,NA,2021,2629
1,2,0,34,19,1,25000,4,NA,2021,2630
1,6,2,70,13,2,NA,1,NA,2021,2631
1,2,0,43,16,1,NA,2,NA,2021,2632
3,7,1,65,18,2,25000,4,NA,2021,2633
2,6,4,NA,13,2,NA,1,NA,2021,2634
5,3,0,24,16,2,17500,4,NA,2021,2635
1,1,0,28,12,2,NA,4,NA,2021,2636
1,4,2,37,14,2,12500,2,NA,2021,2637
3,6,2,68,12,1,NA,11,NA,2021,2638
2,1,1,72,16,2,25000,4,NA,2021,2639
1,3,2,60,16,1,25000,2,NA,2021,2640
1,3,2,31,12,1,22500,1,NA,2021,2641
1,4,4,47,14,2,1000,1,NA,2021,2642
5,5,0,63,14,2,NA,4,NA,2021,2643
1,9,1,46,14,1,25000,2,NA,2021,2644
1,2,0,76,15,1,25000,1,NA,2021,2645
5,0,0,40,14,1,NA,4,NA,2021,2646
2,0,1,84,18,1,NA,1,NA,2021,2648
1,9,4,NA,14,2,NA,2,NA,2021,2649
5,11,0,67,13,2,NA,4,NA,2021,2650
1,4,3,39,12,2,12500,2,NA,2021,2651
5,3,0,70,19,2,2000,1,NA,2021,2652
3,4,2,68,20,2,NA,1,NA,2021,2653
1,10,0,58,8,2,25000,11,NA,2021,2655
1,3,1,69,17,1,NA,2,NA,2021,2656
1,2,1,39,16,1,25000,2,NA,2021,2657
1,10,3,83,17,2,22500,1,NA,2021,2658
3,3,1,60,13,2,17500,10,NA,2021,2659
1,2,4,44,10,1,25000,5,NA,2021,2660
1,3,1,46,13,1,25000,2,NA,2021,2661
1,1,1,38,12,2,12500,11,NA,2021,2662
1,1,2,59,18,1,13,4,NA,2021,2664
1,3,2,26,12,2,NA,2,NA,2021,2665
5,1,1,42,13,1,25000,1,NA,2021,2666
2,0,3,NA,12,2,3500,3,NA,2021,2668
1,0,3,77,12,1,NA,1,NA,2021,2669
3,4,2,69,16,2,NA,4,NA,2021,2671
1,NA,3,55,16,2,25000,1,NA,2021,2672
1,3,1,62,16,1,25000,2,NA,2021,2674
5,3,0,26,19,1,22500,4,NA,2021,2675
3,4,2,74,14,2,13,11,NA,2021,2676
3,2,2,NA,14,2,NA,NA,NA,2021,2677
1,5,4,NA,15,2,25000,1,NA,2021,2678
3,7,4,68,12,2,NA,1,NA,2021,2679
1,2,1,68,12,2,NA,1,NA,2021,2680
2,NA,5,83,12,2,NA,1,NA,2021,2681
3,5,4,74,12,1,NA,1,NA,2021,2682
5,4,0,32,12,2,NA,6,NA,2021,2683
1,1,2,55,12,2,25000,1,NA,2021,2684
3,3,3,79,14,2,NA,1,NA,2021,2685
5,3,1,67,16,2,NA,4,NA,2021,2686
1,3,3,46,16,1,25000,2,NA,2021,2687
1,1,2,40,13,1,25000,1,NA,2021,2688
5,1,0,30,16,1,25000,4,NA,2021,2689
1,0,2,66,18,1,NA,4,NA,2021,2690
1,4,1,28,12,2,25000,4,NA,2021,2691
5,3,0,55,18,2,25000,2,NA,2021,2692
3,0,4,50,18,2,22500,2,NA,2021,2693
5,1,0,22,14,2,17500,4,NA,2021,2695
1,5,2,69,12,2,NA,4,NA,2021,2696
1,3,3,38,20,2,13,5,NA,2021,2697
1,1,2,56,17,1,13,3,NA,2021,2698
3,2,2,49,16,1,25000,5,NA,2021,2699
5,1,2,34,16,2,25000,1,NA,2021,2700
1,3,2,51,16,2,17500,2,NA,2021,2701
3,7,0,58,15,1,25000,2,NA,2021,2702
2,6,3,75,16,2,NA,4,NA,2021,2703
1,2,1,37,17,1,25000,2,NA,2021,2704
1,3,1,40,16,1,25000,4,NA,2021,2705
1,4,0,NA,12,2,NA,1,NA,2021,2706
5,4,1,36,18,2,25000,11,NA,2021,2707
5,2,1,36,16,2,NA,4,NA,2021,2708
5,7,6,66,18,1,NA,1,NA,2021,2709
1,1,2,45,16,2,25000,1,NA,2021,2710
2,1,1,78,16,2,NA,1,NA,2021,2711
1,3,0,65,14,1,NA,3,NA,2021,2712
1,2,2,35,16,2,25000,2,NA,2021,2713
1,2,2,NA,14,2,25000,4,NA,2021,2714
1,2,0,29,16,2,25000,4,NA,2021,2715
1,3,0,NA,14,2,NA,2,NA,2021,2716
1,4,2,58,18,1,13,4,NA,2021,2717
5,2,0,19,12,2,NA,5,NA,2021,2718
1,3,3,70,14,1,NA,2,NA,2021,2719
3,1,1,62,12,2,17500,2,NA,2021,2720
1,14,4,65,16,2,1000,4,NA,2021,2722
1,2,3,NA,16,1,25000,4,NA,2021,2723
2,1,0,74,16,2,NA,2,NA,2021,2725
1,2,2,40,16,1,13,5,NA,2021,2726
1,3,3,55,16,2,NA,1,NA,2021,2727
1,3,1,NA,12,1,25000,2,NA,2021,2728
3,2,4,57,9,2,NA,1,NA,2021,2729
1,1,2,86,12,1,NA,2,NA,2021,2731
1,4,4,74,14,1,NA,1,NA,2021,2733
1,2,1,48,18,2,25000,6,NA,2021,2734
3,3,3,32,13,1,25000,3,NA,2021,2735
1,3,0,67,2,1,NA,2,NA,2021,2736
2,3,4,79,16,1,NA,1,NA,2021,2737
1,4,3,65,13,2,12500,1,NA,2021,2738
3,3,2,70,12,1,NA,1,NA,2021,2739
2,1,2,81,12,2,NA,1,NA,2021,2740
1,3,0,73,16,1,NA,4,NA,2021,2741
3,2,3,74,20,1,25000,1,NA,2021,2742
5,1,0,27,12,1,25000,4,NA,2021,2743
5,2,1,31,16,2,25000,4,NA,2021,2744
5,5,2,26,13,1,NA,4,NA,2021,2745
1,2,2,58,12,2,25000,2,NA,2021,2746
3,4,3,49,18,2,25000,1,NA,2021,2747
5,14,0,39,11,1,1000,4,NA,2021,2748
3,1,0,41,20,1,13,1,NA,2021,2749
1,3,2,67,12,2,NA,4,NA,2021,2750
1,2,2,30,13,2,25000,2,NA,2021,2751
5,2,2,NA,12,2,NA,1,NA,2021,2752
1,2,2,43,20,2,25000,6,NA,2021,2753
4,6,1,64,12,2,NA,1,NA,2021,2754
5,6,0,NA,14,2,25000,4,NA,2021,2756
5,7,0,83,12,1,NA,2,NA,2021,2757
1,7,3,40,NA,2,12500,4,NA,2021,2758
5,4,0,51,19,2,25000,2,NA,2021,2759
1,1,2,79,14,1,NA,4,NA,2021,2760
1,3,0,69,17,1,NA,4,NA,2021,2761
3,5,2,68,12,1,25000,1,NA,2021,2762
3,5,2,36,14,2,2000,1,NA,2021,2763
1,2,2,33,13,2,NA,4,NA,2021,2764
1,2,1,64,12,2,NA,2,NA,2021,2766
1,8,2,80,12,2,NA,1,NA,2021,2767
1,3,2,75,14,1,NA,4,NA,2021,2769
1,3,2,75,16,2,NA,2,NA,2021,2771
5,2,0,20,12,2,13,4,NA,2021,2772
5,0,0,NA,12,1,13,4,NA,2021,2773
1,2,0,51,17,2,13,4,NA,2021,2774
3,3,1,66,14,2,NA,1,NA,2021,2775
1,3,0,37,16,2,25000,2,NA,2021,2776
1,3,4,42,16,2,2000,1,NA,2021,2777
1,2,6,NA,13,NA,NA,4,NA,2021,2778
5,1,3,46,12,2,22500,2,NA,2021,2779
5,3,1,26,13,1,25000,2,NA,2021,2781
1,4,3,64,16,2,NA,4,NA,2021,2782
3,1,2,45,14,2,NA,4,NA,2021,2783
3,6,4,67,12,2,25000,2,NA,2021,2784
1,1,2,47,16,2,25000,4,NA,2021,2785
1,5,2,77,12,1,25000,1,NA,2021,2786
2,4,2,83,18,1,7500,1,NA,2021,2787
1,2,2,79,20,1,NA,7,NA,2021,2790
5,0,1,NA,12,1,25000,1,NA,2021,2791
5,5,0,62,14,2,NA,1,NA,2021,2793
1,2,0,31,16,2,25000,4,NA,2021,2794
5,2,0,63,17,2,25000,1,NA,2021,2795
5,3,0,33,15,1,25000,4,NA,2021,2796
3,2,3,32,18,2,NA,4,NA,2021,2797
1,2,3,67,12,2,NA,1,NA,2021,2798
1,1,1,45,16,2,25000,1,NA,2021,2799
3,5,2,55,11,2,17500,4,NA,2021,2800
5,1,1,43,12,1,25000,4,NA,2021,2801
1,6,2,58,12,1,NA,4,NA,2021,2802
5,2,1,67,16,2,NA,4,NA,2021,2804
1,2,1,39,18,1,13,10,NA,2021,2805
1,3,2,71,17,1,12500,1,NA,2021,2806
5,0,0,28,16,1,25000,1,NA,2021,2807
5,2,0,47,16,2,NA,6,NA,2021,2808
5,2,0,NA,17,1,NA,4,NA,2021,2809
2,3,4,63,14,2,NA,2,NA,2021,2810
1,7,1,57,18,1,25000,1,NA,2021,2811
1,1,0,34,14,1,25000,2,NA,2021,2813
1,3,0,69,12,1,NA,4,NA,2021,2814
5,3,2,29,8,2,NA,2,NA,2021,2816
1,3,0,26,12,1,25000,2,NA,2021,2817
1,5,2,54,12,1,25000,4,NA,2021,2818
3,5,0,68,16,2,25000,4,NA,2021,2819
1,1,2,48,12,2,22500,4,NA,2021,2820
3,0,3,44,16,2,NA,4,NA,2021,2821
1,1,3,57,12,2,25000,4,NA,2021,2822
3,6,1,62,14,2,NA,1,NA,2021,2823
1,0,2,49,20,2,25000,1,NA,2021,2824
5,4,0,70,18,1,25000,1,NA,2021,2825
1,2,2,86,12,2,NA,1,NA,2021,2826
1,1,2,NA,18,2,25000,7,NA,2021,2827
3,1,NA,38,3,2,17500,1,NA,2021,2828
3,5,2,55,9,2,NA,4,NA,2021,2829
2,4,0,76,12,1,NA,1,NA,2021,2831
3,5,1,49,14,2,25000,4,NA,2021,2832
1,6,3,NA,13,2,NA,NA,NA,2021,2833
3,2,0,56,16,2,25000,1,NA,2021,2835
5,2,0,48,14,1,25000,6,NA,2021,2836
3,2,1,60,13,2,25000,1,NA,2021,2837
5,5,0,45,17,2,25000,13,NA,2021,2838
3,1,3,61,14,2,NA,1,NA,2021,2839
3,2,1,NA,16,NA,NA,1,NA,2021,2840
1,5,2,56,12,1,25000,1,NA,2021,2841
5,3,2,25,14,2,NA,2,NA,2021,2842
5,2,0,49,20,2,25000,1,NA,2021,2843
1,2,0,33,17,2,25000,11,NA,2021,2844
1,2,3,42,11,2,NA,11,NA,2021,2845
5,3,0,69,16,1,NA,1,NA,2021,2846
2,2,0,75,17,2,NA,1,NA,2021,2847
1,6,0,56,18,2,25000,4,NA,2021,2848
5,5,2,69,18,1,NA,1,NA,2021,2849
5,2,0,58,16,2,NA,4,NA,2021,2850
5,4,0,62,15,1,25000,4,NA,2021,2852
3,9,0,63,16,2,25000,4,NA,2021,2853
1,3,0,NA,17,2,NA,6,NA,2021,2854
3,5,3,75,12,2,NA,1,NA,2021,2855
2,2,2,42,16,1,25000,2,NA,2021,2857
3,1,1,46,14,1,25000,1,NA,2021,2858
1,3,2,43,13,2,25000,4,NA,2021,2859
3,1,3,53,14,2,22500,2,NA,2021,2860
1,4,3,NA,12,NA,NA,NA,NA,2021,2861
3,1,2,74,18,1,NA,3,NA,2021,2862
1,0,3,34,16,2,25000,4,NA,2021,2864
5,9,1,36,12,2,12500,4,NA,2021,2865
3,3,2,69,15,2,3500,4,NA,2021,2866
5,2,0,74,17,1,NA,2,NA,2021,2867
5,3,0,50,12,1,13,1,NA,2021,2868
1,0,1,46,18,2,25000,4,NA,2021,2869
1,2,2,44,20,2,17500,3,NA,2021,2870
3,3,0,63,9,2,12500,4,NA,2021,2871
1,1,3,56,15,2,17500,1,NA,2021,2872
1,1,2,41,20,1,25000,1,NA,2021,2873
1,0,3,70,18,1,NA,1,NA,2021,2874
1,0,0,31,16,2,9000,4,NA,2021,2875
1,7,2,66,12,2,NA,1,NA,2021,2876
5,1,0,71,12,1,NA,4,NA,2021,2877
5,2,3,34,13,2,22500,2,NA,2021,2878
2,7,3,86,6,1,NA,4,NA,2021,2879
1,1,1,40,12,2,25000,1,NA,2021,2880
5,0,0,53,12,1,2000,1,NA,2021,2881
1,NA,5,57,16,1,25000,2,NA,2021,2882
1,4,2,77,14,2,NA,2,NA,2021,2883
1,1,1,53,16,1,NA,1,NA,2021,2884
3,2,2,59,12,2,NA,11,NA,2021,2885
1,0,2,42,16,1,25000,3,NA,2021,2886
1,1,3,39,16,2,25000,2,NA,2021,2887
1,3,2,34,19,2,25000,1,NA,2021,2888
3,2,1,66,12,1,25000,1,NA,2021,2889
1,1,1,NA,14,1,25000,1,NA,2021,2891
5,3,2,33,14,2,NA,4,NA,2021,2892
1,8,3,62,12,1,25000,4,NA,2021,2893
5,1,1,23,12,2,NA,2,NA,2021,2895
1,7,NA,65,14,2,25000,1,NA,2021,2896
1,2,2,50,13,2,1000,1,NA,2021,2897
1,7,2,51,9,1,25000,2,NA,2021,2898
1,2,1,NA,17,NA,13,4,NA,2021,2900
1,1,1,52,18,2,25000,1,NA,2021,2901
3,1,2,57,19,1,13,1,NA,2021,2902
5,1,0,24,12,1,22500,4,NA,2021,2903
1,3,2,NA,14,1,NA,2,NA,2021,2904
3,2,1,70,19,1,25000,3,NA,2021,2905
1,2,4,65,17,2,25000,4,NA,2021,2906
3,2,2,49,18,1,25000,1,NA,2021,2908
5,1,0,26,18,2,25000,2,NA,2021,2909
1,5,3,34,19,2,NA,1,NA,2021,2910
5,0,0,27,12,2,22500,4,NA,2021,2911
5,2,0,22,15,2,2000,2,NA,2021,2912
1,0,1,52,11,1,25000,1,NA,2021,2913
5,3,0,34,16,2,25000,4,NA,2021,2914
5,NA,NA,NA,16,NA,25000,4,NA,2021,2915
4,12,3,65,10,2,NA,4,NA,2021,2916
3,1,0,65,12,1,NA,3,NA,2021,2917
5,1,0,20,12,1,NA,4,NA,2021,2918
1,6,5,62,12,1,25000,1,NA,2021,2919
1,2,1,41,16,1,25000,3,NA,2021,2920
1,8,3,43,16,1,25000,1,NA,2021,2921
1,5,1,64,13,1,25000,2,NA,2021,2922
5,4,0,35,17,1,9000,1,NA,2021,2923
1,8,1,57,13,2,17500,1,NA,2021,2924
5,2,0,20,14,1,NA,4,NA,2021,2925
5,2,0,30,17,2,25000,2,NA,2021,2926
1,1,2,30,16,1,25000,1,NA,2021,2927
1,0,2,38,17,2,NA,1,NA,2021,2928
1,3,4,63,14,2,25000,4,NA,2021,2929
1,3,2,77,17,1,17500,1,NA,2021,2930
5,2,0,28,18,1,25000,4,NA,2021,2931
NA,1,NA,35,NA,2,NA,2,NA,2021,2932
1,5,0,NA,NA,NA,13,NA,NA,2021,2933
3,6,3,59,12,2,1000,4,NA,2021,2934
1,3,2,61,19,1,NA,4,NA,2021,2936
1,3,0,54,19,2,13,4,NA,2021,2937
1,0,3,71,14,1,25000,3,NA,2021,2938
1,1,1,33,16,1,25000,7,NA,2021,2940
5,3,0,43,12,1,25000,2,NA,2021,2941
3,2,0,45,16,2,25000,4,NA,2021,2942
5,1,0,41,18,2,25000,1,NA,2021,2943
1,2,0,61,18,2,25000,1,NA,2021,2944
1,9,2,71,12,2,NA,2,NA,2021,2945
3,4,0,60,14,1,25000,1,NA,2021,2946
5,NA,0,40,11,1,NA,1,NA,2021,2947
5,1,0,NA,18,2,25000,4,NA,2021,2948
1,0,2,37,20,2,25000,6,NA,2021,2949
1,1,0,NA,17,1,25000,2,NA,2021,2950
3,2,1,49,12,2,25000,11,NA,2021,2951
1,2,2,56,15,2,17500,1,NA,2021,2952
1,1,2,NA,12,1,NA,1,NA,2021,2953
1,2,2,54,13,2,NA,11,NA,2021,2954
1,5,1,42,12,2,25000,2,NA,2021,2955
5,2,0,36,16,2,NA,NA,NA,2021,2957
1,5,0,74,14,2,12500,4,NA,2021,2958
1,2,2,68,14,1,17500,4,NA,2021,2959
2,1,3,83,14,1,NA,1,NA,2021,2960
5,3,0,34,18,2,25000,4,NA,2021,2962
5,7,0,41,16,2,25000,4,NA,2021,2963
5,3,0,29,16,2,12500,1,NA,2021,2964
1,1,3,34,17,2,25000,1,NA,2021,2965
5,4,1,26,12,2,25000,2,NA,2021,2966
1,1,1,55,14,2,17500,1,NA,2021,2967
1,13,4,86,12,2,NA,1,NA,2021,2968
1,6,0,56,16,1,NA,10,NA,2021,2969
5,2,0,56,12,1,NA,1,NA,2021,2970
1,0,2,36,16,1,25000,4,NA,2021,2971
1,3,2,83,16,1,NA,1,NA,2021,2972
